0	575
1	576
2	577
3	577
4	577
5	577
6	577
7	577
8	577
9	577
10	577
11	577
12	576
13	576
14	576
15	576
16	576
17	577
18	576
19	576
20	576
21	576
22	576
23	575
24	576
25	576
26	575
27	576
28	577
29	576
30	576
31	577
32	577
33	576
34	576
35	576
36	576
37	576
38	576
39	577
40	577
41	577
42	577
43	576
44	577
45	577
46	576
47	576
48	576
49	576
50	577
51	577
52	577
53	577
54	577
55	577
56	577
57	577
58	577
59	577
60	577
61	577
62	577
63	577
64	576
65	577
66	577
67	577
68	577
69	577
70	577
71	577
72	577
73	577
74	577
75	577
76	577
77	577
78	577
79	577
80	577
81	577
82	577
83	577
84	577
85	577
86	576
87	576
88	576
89	576
90	576
91	576
92	576
93	576
94	575
95	575
96	574
97	574
98	574
99	574
100	573
101	573
102	572
103	571
104	571
105	570
106	568
107	568
108	567
109	564
110	560
111	559
112	557
113	555
114	553
115	551
116	549
117	547
118	546
119	545
120	543
121	543
122	542
123	542
124	543
125	544
126	546
127	547
128	551
129	555
130	560
131	565
132	571
133	575
134	581
135	585
136	588
137	591
138	598
139	602
140	609
141	614
142	623
143	625
144	628
145	630
146	632
147	635
148	636
149	639
150	640
151	641
152	642
153	643
154	643
155	643
156	643
157	643
158	643
159	644
160	644
161	644
162	644
163	643
164	644
165	644
166	644
167	644
168	644
169	643
170	644
171	644
172	645
173	644
174	644
175	644
176	644
177	644
178	644
179	644
180	645
181	644
182	644
183	644
184	643
185	644
186	645
187	645
188	644
189	645
190	645
191	645
192	645
193	645
194	645
195	645
196	645
197	646
198	646
199	646
200	646
201	646
202	646
203	645
204	646
205	646
206	647
207	646
208	646
209	646
210	646
211	646
212	646
213	647
214	646
215	646
216	646
217	646
218	646
219	646
220	645
221	646
222	646
223	646
224	646
225	646
226	646
227	646
228	646
229	646
230	646
231	646
232	647
233	647
234	646
235	646
236	647
237	646
238	646
239	646
240	646
241	646
242	647
243	646
244	646
245	647
246	647
247	646
248	647
249	647
250	647
251	646
252	646
253	645
254	646
255	647
256	647
257	646
258	647
259	646
260	647
261	646
262	647
263	646
264	646
265	646
266	647
267	646
268	647
269	646
270	646
271	646
272	645
273	646
274	644
275	645
276	645
277	646
278	646
279	646
280	647
281	646
282	646
283	646
284	646
285	646
286	646
287	646
288	646
289	646
290	646
291	646
292	645
293	646
294	646
295	646
296	645
297	645
298	645
299	646
300	645
301	645
302	646
303	646
304	646
305	645
306	646
307	646
308	645
309	645
310	645
311	645
312	645
313	645
314	646
315	646
316	645
317	646
318	646
319	646
320	646
321	645
322	645
323	646
324	645
325	645
326	644
327	645
328	645
329	645
330	645
331	645
332	645
333	645
334	645
335	645
336	645
337	645
338	645
339	645
340	645
341	645
342	645
343	645
344	645
345	645
346	645
347	644
348	645
349	645
350	645
351	645
352	644
353	644
354	645
355	644
356	644
357	644
358	644
359	643
360	644
361	644
362	643
363	643
364	642
365	642
366	642
367	641
368	641
369	641
370	640
371	640
372	639
373	638
374	638
375	637
376	635
377	635
378	632
379	631
380	630
381	628
382	625
383	622
384	618
385	616
386	611
387	608
388	605
389	602
390	597
391	593
392	589
393	585
394	583
395	580
396	576
397	574
398	569
399	569
400	569
401	569
402	571
403	573
404	575
405	578
406	582
407	584
408	589
409	592
410	596
411	599
412	605
413	609
414	614
415	617
416	620
417	622
418	626
419	628
