0	520
1	521
2	522
3	523
4	523
5	525
6	525
7	525
8	525
9	525
10	525
11	525
12	526
13	525
14	524
15	524
16	524
17	523
18	523
19	522
20	523
21	523
22	522
23	523
24	523
25	523
26	522
27	523
28	523
29	523
30	523
31	523
32	523
33	524
34	524
35	523
36	524
37	524
38	525
39	525
40	525
41	525
42	525
43	525
44	525
45	525
46	525
47	524
48	524
49	525
50	524
51	524
52	525
53	524
54	524
55	525
56	525
57	525
58	525
59	525
60	525
61	525
62	526
63	526
64	526
65	525
66	526
67	526
68	526
69	526
70	526
71	526
72	526
73	526
74	526
75	526
76	526
77	526
78	526
79	526
80	526
81	526
82	526
83	527
84	526
85	527
86	526
87	526
88	526
89	526
90	525
91	526
92	526
93	526
94	526
95	526
96	525
97	526
98	526
99	526
100	525
101	525
102	525
103	525
104	525
105	524
106	524
107	523
108	522
109	522
110	520
111	519
112	518
113	517
114	516
115	514
116	513
117	511
118	509
119	507
120	504
121	502
122	501
123	499
124	497
125	495
126	494
127	492
128	491
129	490
130	489
131	488
132	487
133	487
134	487
135	487
136	488
137	489
138	490
139	491
140	493
141	495
142	498
143	500
144	502
145	503
146	506
147	508
148	511
149	513
150	514
151	517
152	518
153	519
154	521
155	522
156	522
157	524
158	525
159	526
160	527
161	528
162	528
163	529
164	530
165	530
166	530
167	531
168	531
169	532
170	531
171	532
172	532
173	533
174	533
175	533
176	534
177	533
178	533
179	533
180	533
181	533
182	533
183	533
184	533
185	533
186	533
187	533
188	534
189	533
190	533
191	533
192	533
193	535
194	534
195	533
196	533
197	533
198	533
199	533
200	534
201	534
202	533
203	533
204	533
205	533
206	534
207	533
208	533
209	534
210	534
211	533
212	533
213	534
214	534
215	534
216	534
217	534
218	534
219	534
220	534
221	534
222	534
223	534
224	534
225	534
226	534
227	534
228	534
229	534
230	534
231	534
232	534
233	534
234	534
235	534
236	534
237	534
238	535
239	534
240	534
241	534
242	534
243	534
244	535
245	535
246	534
247	534
248	534
249	534
250	535
251	535
252	534
253	534
254	534
255	534
256	535
257	535
258	535
259	535
260	535
261	535
262	535
263	535
264	535
265	534
266	534
267	535
268	535
269	535
270	535
271	535
272	535
273	535
274	535
275	535
276	535
277	535
278	534
279	535
280	535
281	534
282	535
283	535
284	536
285	535
286	536
287	536
288	535
289	535
290	535
291	535
292	535
293	536
294	536
295	536
296	536
297	536
298	536
299	536
300	536
301	535
302	535
303	536
304	536
305	535
306	536
307	536
308	536
309	536
310	536
311	535
312	536
313	536
314	535
315	537
316	537
317	536
318	536
319	536
320	536
321	536
322	536
323	536
324	536
325	536
326	536
327	536
328	536
329	535
330	535
331	536
332	536
333	536
334	535
335	535
336	535
337	535
338	536
339	536
340	535
341	536
342	536
343	536
344	536
345	536
346	536
347	536
348	535
349	536
350	536
351	536
352	536
353	536
354	536
355	536
356	536
357	536
358	536
359	536
360	536
361	536
362	536
363	536
364	535
365	536
366	536
367	535
368	536
369	536
370	536
371	536
372	536
373	536
374	537
375	537
376	537
377	537
378	537
379	536
380	536
381	536
382	536
383	536
384	536
385	537
386	536
387	536
388	536
389	536
390	536
391	537
392	537
393	536
394	536
395	536
396	536
397	536
398	536
399	536
400	536
401	535
402	536
403	536
404	536
405	536
406	536
407	536
408	536
409	536
410	536
411	536
412	535
413	535
414	535
415	535
416	535
417	535
418	535
419	535
420	535
421	536
422	535
423	535
424	535
425	535
426	534
427	535
428	535
429	535
430	535
431	535
432	536
433	536
434	535
435	535
436	535
437	535
438	535
439	535
440	535
441	535
442	535
443	535
444	535
445	536
446	535
447	535
448	535
449	535
450	536
451	536
452	535
453	535
454	535
455	535
456	535
457	535
458	536
459	535
460	536
461	536
462	536
463	536
464	536
465	537
466	536
467	537
468	536
469	536
470	537
471	536
472	536
473	536
474	536
475	536
476	536
477	536
478	536
479	536
480	537
481	536
482	536
483	536
484	536
485	536
486	536
487	536
488	536
489	536
490	536
491	536
492	537
493	537
494	536
495	536
496	536
497	536
498	536
499	536
500	537
501	536
502	536
503	536
504	536
505	536
506	536
507	535
508	535
509	536
510	536
511	535
512	535
513	536
514	536
515	536
516	535
517	536
518	535
519	535
520	535
521	535
522	535
523	535
524	536
525	535
526	535
527	535
528	535
529	535
530	535
531	535
532	535
533	535
534	535
535	535
536	535
537	535
538	535
539	535
540	535
541	535
542	535
543	535
544	535
545	536
546	535
547	535
548	535
549	536
550	536
551	535
552	536
553	536
554	535
555	536
556	535
557	536
558	535
559	536
560	536
561	536
562	536
563	536
564	535
565	536
566	536
567	536
568	536
569	535
570	535
571	535
572	536
573	535
574	535
575	535
576	536
577	536
578	535
579	535
580	535
581	535
582	535
583	535
584	535
585	535
586	535
587	535
588	535
589	535
590	535
591	535
592	535
593	535
594	535
595	534
596	535
597	535
598	534
599	535
600	535
601	534
602	535
603	535
604	534
605	535
606	535
607	536
608	534
609	534
610	535
611	535
612	535
613	535
614	535
615	535
616	535
617	535
618	535
619	535
620	534
621	535
622	535
623	534
624	535
625	535
626	535
627	535
628	535
629	535
630	534
631	535
632	535
633	535
634	535
635	535
636	536
637	536
638	536
639	536
640	536
641	536
642	536
643	536
644	536
645	536
646	537
647	536
648	536
649	536
650	536
651	536
652	536
653	536
654	536
655	536
656	536
657	537
658	537
659	537
660	537
661	537
662	536
663	537
664	536
665	537
666	536
667	537
668	537
669	536
670	536
671	537
672	536
673	536
674	536
675	536
676	536
677	536
678	537
679	536
680	536
681	536
682	536
683	536
684	536
685	536
686	535
687	535
688	535
689	535
690	535
691	535
692	535
693	536
694	535
695	535
696	535
697	535
698	535
699	536
700	535
701	536
702	536
703	536
704	536
705	536
706	537
707	536
708	536
709	536
710	536
711	536
712	537
713	536
714	537
715	537
716	537
717	537
718	537
719	536
720	536
721	537
722	537
723	536
724	536
725	537
726	537
727	537
728	537
729	537
730	536
731	536
732	537
733	537
734	537
735	537
736	537
737	537
738	537
739	537
740	537
741	537
742	537
743	536
744	536
745	537
746	536
747	537
748	537
749	536
750	537
751	537
752	537
753	537
754	537
755	536
756	537
757	537
758	537
759	537
760	537
761	537
762	537
763	537
764	537
765	537
766	537
767	537
768	537
769	537
770	537
771	537
772	537
773	537
774	536
775	536
776	536
777	537
778	537
779	537
780	537
781	537
782	537
783	537
784	537
785	537
786	537
787	537
788	537
789	537
790	537
791	537
792	537
793	537
794	538
795	537
796	538
797	537
798	538
799	537
800	537
801	537
802	537
803	537
804	537
805	538
806	537
807	537
808	537
809	537
810	537
811	537
812	537
813	538
814	538
815	538
816	538
817	538
818	538
819	538
820	538
821	537
822	538
823	537
824	538
825	538
826	538
827	538
828	538
829	538
830	538
831	538
832	538
833	539
834	538
835	538
836	538
837	538
838	538
839	538
840	538
841	538
842	538
843	538
844	538
845	538
846	538
847	538
848	538
849	538
850	538
851	538
852	537
853	538
854	538
855	538
856	538
857	538
858	538
859	538
860	538
861	538
862	538
863	538
864	538
865	538
866	538
867	538
868	538
869	538
870	538
871	537
872	537
873	538
874	538
875	538
876	538
877	538
878	538
879	538
880	538
881	538
882	538
883	538
884	538
885	539
886	539
887	538
888	538
889	538
890	538
891	538
892	538
893	539
894	539
895	539
896	539
897	538
898	539
899	539
900	539
901	539
902	539
903	539
904	539
905	539
906	539
907	539
908	539
909	539
910	539
911	539
912	540
913	540
914	539
915	540
916	540
917	539
918	539
919	540
920	540
921	539
922	539
923	539
924	539
925	540
926	540
927	540
928	540
929	540
930	540
931	540
932	540
933	540
934	540
935	540
936	540
937	540
938	540
939	540
940	540
941	540
942	540
943	540
944	540
945	540
946	540
947	540
948	540
949	541
950	540
951	540
952	541
