5	241
65	241
127	242
188	239
249	230
310	216
371	202
432	194
493	213
554	234
615	242
676	265
737	271
798	270
859	267
920	261
981	250
1042	235
1104	216
1166	197
1228	183
1290	171
1352	163
1414	156
1476	153
1538	147
1600	145
1836	143
2072	181
2134	193
2196	209
2258	226
2320	243
2382	261
2444	277
2506	295
2568	316
2630	336
2692	351
2754	354
2816	354
2878	354
2940	357
3002	358
3064	361
3126	365
3188	370
3250	374
3314	375
3380	377
3442	378
3504	379
3566	379
3818	381
4070	444
4132	470
4194	492
4256	511
4318	523
4380	536
4442	547
4504	557
4566	563
4628	567
4690	569
4752	569
4814	569
4876	568
4938	568
5000	567
5062	565
5124	564
5186	563
5248	562
5310	560
5372	562
5434	569
5496	558
5764	533
6032	372
6094	370
6156	367
6218	368
6280	368
6342	369
6404	369
6466	367
6528	367
6590	366
6652	365
6717	366
6783	367
6845	367
6907	365
6969	365
7031	366
7093	366
7155	364
7217	363
7279	360
7341	359
7403	362
7465	368
7527	373
7811	377
8095	376
