4	240
64	241
125	242
186	239
247	231
308	216
369	202
430	192
491	213
552	234
613	242
674	266
735	271
796	270
857	267
918	261
979	250
1040	236
1102	217
1164	199
1226	186
1288	175
1350	168
1412	163
1474	159
1536	155
1598	154
1747	152
2070	200
2132	215
2194	234
2256	252
2318	268
2380	282
2442	296
2504	310
2566	327
2628	343
2690	355
2752	358
2814	357
2876	358
2938	360
3000	362
3062	364
3124	368
3186	372
3248	375
3310	376
3378	377
3440	378
3502	378
3564	379
3721	380
4068	432
4130	454
4192	473
4254	490
4316	501
4378	512
4440	523
4502	531
4564	538
4626	542
4688	542
4750	544
4812	543
4874	541
4936	541
4998	541
5060	540
5122	538
5184	536
5246	535
5308	531
5370	535
5432	543
5494	531
5659	510
6030	373
6092	371
6154	369
6216	368
6278	370
6340	371
6402	371
6464	369
6526	369
6588	367
6650	368
6712	367
6781	368
6843	369
6905	368
6967	368
7029	368
7091	368
7153	366
7215	366
7277	363
7339	361
7401	365
7463	370
7525	374
7698	377
8093	376
