3	769
54	627
105	628
156	732
207	808
258	872
309	887
360	898
411	928
462	951
513	947
564	941
615	948
666	968
717	975
768	978
819	980
870	978
921	983
972	978
1023	984
1074	989
1126	990
1177	984
1228	988
1279	990
1330	992
1381	966
1441	844
1492	840
1543	883
1594	935
1645	865
1696	810
1747	849
1798	907
1849	925
1900	937
1951	945
2002	955
2053	968
2104	962
2155	972
2206	978
2257	983
2308	902
2359	732
2410	647
2461	608
2512	635
2563	692
2614	617
2665	720
2716	766
2775	734
2826	526
2877	483
2929	346
2981	317
3032	460
3083	555
3135	574
3186	573
3237	596
3288	571
3339	490
3390	414
3441	414
3492	415
3543	392
3594	350
3645	328
3696	352
3747	233
3798	291
3849	313
3900	365
3951	456
4002	640
4053	754
4112	828
4163	853
4214	891
4265	873
4316	842
4367	870
4418	907
4469	941
4520	961
4571	974
4622	985
4673	967
4724	961
4775	962
4826	972
4877	981
4928	980
4979	950
5030	968
5081	975
5132	842
5183	806
5234	858
5285	905
5336	792
5395	756
5446	803
5497	874
5548	898
5599	903
5651	903
5702	928
5753	952
5804	969
5855	971
5906	967
5957	959
6008	794
6059	686
6110	627
6161	592
6212	619
6263	617
6314	695
6365	726
6416	657
6467	519
6518	455
6569	540
6620	413
6671	559
6730	635
6781	642
6832	677
6883	654
6934	596
6985	535
7036	456
7087	488
7138	546
7189	644
7240	689
7291	703
7342	638
7393	292
7444	211
7495	242
7546	252
7597	336
7648	427
7699	654
7750	831
7801	863
7852	819
7903	813
7954	876
8014	907
8065	879
8116	939
8167	958
8218	959
8269	968
8320	971
8371	976
8422	985
8473	948
8524	931
8575	883
8626	911
8677	942
8728	924
8779	882
8830	840
8881	857
8932	912
8983	934
9034	839
9085	803
9136	851
9187	912
9238	952
9289	957
9348	971
9399	979
9450	979
9501	983
9552	983
9603	954
9654	959
9705	913
9756	845
9807	800
9858	792
9909	813
9960	781
10011	799
10063	841
10115	830
10167	723
10219	604
10271	503
10323	385
10375	385
10427	369
10479	596
10531	715
10591	749
10643	763
10695	761
10747	726
10799	719
10851	692
10903	719
10955	787
11007	870
11059	904
11111	879
11163	802
11215	792
11267	725
11319	658
11371	633
11423	728
11475	781
11527	788
11579	787
11631	791
11683	807
11735	783
11787	784
11846	785
11898	798
11950	774
12002	827
12054	899
12106	929
12158	940
12210	959
12262	970
12314	957
12366	940
12418	953
12470	894
12522	796
12574	802
12626	883
12678	896
12730	795
12782	783
12834	858
12886	930
12939	947
12991	947
13050	957
13102	964
13154	970
13206	978
13258	981
13310	972
13362	849
13414	791
13466	802
13518	834
13570	860
13622	873
13674	911
13726	930
13778	931
13830	932
13882	934
13934	929
13986	942
14038	951
14090	867
14142	804
14194	731
14254	704
14306	626
14358	591
14410	612
14462	745
14514	869
14566	723
14618	730
14670	762
14722	895
14774	862
14826	624
14878	618
14930	627
14982	703
15034	853
15086	854
15138	842
15190	701
15242	489
15294	551
15346	574
15398	497
15450	665
15509	818
15561	891
15613	931
15665	954
15717	887
15769	828
15821	815
15873	863
15925	866
15977	785
16029	782
16081	746
16133	679
16185	432
16237	397
16289	577
16341	724
16393	719
16445	700
16497	817
16549	891
16601	893
16653	807
16712	661
16764	529
16816	476
16868	499
16920	496
16972	537
17024	571
17076	464
17128	558
17180	597
17232	673
17284	688
17336	755
17388	768
17440	798
17492	817
17544	834
17596	761
17648	760
17700	760
17752	773
17804	781
17856	859
17915	915
17967	853
18019	537
18071	305
18123	410
18175	519
18227	766
18279	807
18331	707
18383	829
18435	831
18487	721
18539	630
18591	658
18643	634
18695	841
18747	893
18799	274
18851	378
18903	411
18955	225
19007	369
19059	640
19119	777
19171	854
19223	921
19275	937
19327	964
19379	958
19431	782
19483	670
19535	751
19587	750
19639	831
19691	837
19743	850
19795	842
19847	320
19899	262
19951	351
20003	438
20055	736
20107	669
