8	167
115	166
221	166
327	166
433	165
539	165
645	164
751	163
857	255
963	255
1069	255
1175	255
1281	255
1387	255
1493	255
1599	168
1705	170
1811	172
1917	255
2023	255
2129	255
2235	255
2341	255
2447	255
2553	255
2659	255
2765	255
2879	255
2985	255
3091	255
3197	255
3303	125
3409	120
3515	116
3621	113
3727	255
3833	255
3939	255
4045	255
4151	255
4257	255
4363	255
4469	255
4575	79
4681	73
4787	68
4893	64
4999	60
5105	56
5211	53
5317	49
5423	45
5529	41
5636	38
5750	33
5856	31
5962	28
6068	26
6174	23
6280	23
6386	22
6492	21
6598	20
6704	20
6810	21
6916	22
7022	24
7128	29
7234	35
7340	40
7446	47
7552	54
7658	62
7764	69
7870	77
7976	84
8082	93
8188	101
8294	109
8400	118
8506	255
8612	255
8726	255
8832	255
8938	255
9044	255
9150	255
9257	255
9363	255
9469	255
9575	255
9681	255
9787	25
9893	255
9999	255
10105	42
10211	40
10317	36
10423	35
10529	37
10635	35
10741	32
10847	32
10953	32
11059	32
11165	31
11271	31
11377	30
