3,0
34,0
65,0
96,0
127,0
158,0
189,0
220,0
251,0
282,0
313,0
344,0
375,0
406,0
437,0
468,0
499,0
530,0
561,0
592,0
623,0
654,0
685,0
716,0
747,0
778,0
809,0
840,0
871,0
902,0
933,0
964,0
995,0
1026,0
1057,0
1088,0
1119,0
1158,0
1189,0
1220,0
1251,0
1282,0
1313,0
1344,0
1375,0
1406,0
1437,0
1468,0
1499,0
1530,0
1561,0
1592,0
1623,0
1654,0
1685,0
1716,0
1747,0
1779,0
1810,0
1841,0
1872,0
1903,0
1934,0
1965,0
1996,0
2027,0
2058,0
2089,0
2120,0
2159,0
2190,0
2221,0
2252,0
2283,0
2314,0
2345,0
2376,0
2407,0
2438,0
2469,0
2500,0
2531,0
2562,0
2593,0
2624,0
2655,0
2686,0
2717,0
2748,0
2779,0
2810,0
2841,0
2872,0
2903,0
2934,0
2965,0
2996,0
3027,0
3058,0
3089,0
3120,0
3159,0
3190,0
3221,0
3252,0
3283,0
3314,0
3345,0
3376,0
3407,0
3438,0
3469,0
3500,0
3531,0
3562,0
3593,0
3624,0
3655,0
3686,0
3717,0
3748,0
3779,0
3810,0
3841,0
3872,0
3903,0
3934,0
3965,0
3996,0
4027,0
4058,0
4089,0
4120,0
4159,0
4190,0
4221,0
4252,0
4283,0
4314,0
4345,0
4376,0
4407,0
4438,0
4469,0
4500,0
4531,0
4562,0
4593,0
4624,0
4655,0
4686,0
4717,0
4748,0
4779,0
4810,0
4841,0
4872,0
4903,0
4934,0
4965,0
4996,0
5027,0
5058,0
5089,0
5120,0
5159,0
5190,0
5221,0
5252,0
5283,0
5314,0
5345,0
5376,0
5407,0
5438,0
5469,0
5500,0
5531,0
5562,0
5593,0
5624,0
5655,0
5686,0
5717,0
5748,0
5779,0
5810,0
5841,0
5872,0
5903,0
5934,0
5965,0
5996,0
6027,0
6058,0
6089,0
6120,0
6159,0
6190,0
6221,0
6252,0
6283,0
6314,0
6345,0
6376,0
6407,0
6438,0
6469,0
6500,0
6531,0
6562,0
6593,0
6624,0
6655,0
6686,0
6717,0
6748,0
6779,0
6810,0
6841,0
6872,0
6903,0
6934,0
6965,0
6996,0
7027,0
7058,0
7089,0
7120,0
7159,0
7190,0
7221,0
7252,0
7283,0
7314,0
7345,0
7376,0
7407,0
7438,0
7469,0
7500,0
7531,0
7562,0
7593,0
7624,0
7655,0
7686,0
7717,0
7748,0
7779,0
7810,0
7841,0
7872,0
7903,0
7934,0
