9	29
45	29
81	29
117	30
153	255
189	30
225	255
261	255
297	255
334	255
371	255
407	255
443	255
479	255
516	255
553	255
590	255
627	255
663	255
699	255
736	255
773	255
809	255
845	255
882	34
918	33
954	33
990	33
1026	255
1063	255
1108	255
1145	255
1182	255
1219	255
1256	255
1293	255
1330	255
1367	255
1404	255
1441	255
1478	255
1515	255
1554	255
1591	255
1628	255
1665	255
1702	255
1739	255
1776	255
1813	38
1850	38
1887	38
1924	37
1961	37
1998	37
2035	37
2080	36
2117	36
2154	36
2191	36
2228	36
2265	35
2301	35
2338	35
2375	35
2412	34
2449	35
2486	34
2523	34
2559	35
2595	35
2632	255
2669	255
2706	255
2743	255
2780	255
2817	255
2854	255
2891	255
2928	255
2965	255
3002	255
3039	255
3076	255
3120	35
3157	35
3194	35
3231	35
3267	35
3304	34
3341	35
3378	33
3415	33
3452	255
3489	255
3526	255
3563	255
3600	255
3637	255
3674	255
3711	255
3748	255
3785	255
3822	255
3859	255
3896	255
3933	255
3970	255
4007	255
4044	255
4088	255
4125	255
4162	255
4199	255
4236	255
4273	255
4310	255
4347	255
4384	255
4421	255
4458	255
4495	255
4532	255
4569	255
4606	255
4643	255
4680	255
4717	255
4754	255
4791	255
4828	255
4865	255
4902	255
4939	255
4976	255
5013	255
5057	255
5094	255
5131	255
5168	255
5205	255
5242	255
5279	255
5316	255
5353	255
5390	255
5427	255
5464	255
5501	255
5538	255
5575	255
5612	255
5649	255
5686	255
5723	255
5760	255
5797	255
5834	255
5871	255
5908	255
5945	255
5990	255
6027	255
6064	255
6101	255
6138	255
6175	255
6212	255
6249	255
6286	255
6323	255
6360	255
6397	62
6433	255
6470	255
6507	60
6543	58
6579	58
6615	58
6651	58
6688	59
6725	60
6761	255
6798	255
6835	255
6872	255
6909	255
6946	58
6990	57
7027	57
7064	255
7101	255
7138	255
7175	255
7212	255
7249	255
7286	255
7323	255
7360	255
7397	55
7434	54
7471	54
7508	54
7545	55
7581	255
7618	255
7655	255
7692	255
7729	52
7765	50
7802	49
7839	49
7876	48
7913	47
7950	47
7994	46
8031	46
8068	46
8105	255
8142	46
8179	45
8216	44
8253	43
8290	42
8327	41
8364	40
8401	40
8438	40
8475	40
8512	44
8549	255
8586	255
8623	255
8660	255
8697	255
8734	255
8772	255
8810	255
8847	255
8884	255
8921	255
8958	255
9002	255
9039	255
9076	255
9113	255
9150	41
9187	38
9224	38
9261	38
9298	255
9335	255
9372	39
9409	39
9446	40
9483	39
9519	39
9556	38
9593	38
9630	38
9667	38
9704	38
9741	38
9778	37
9815	37
9852	38
9889	37
9926	37
9963	38
10008	255
10045	37
10082	38
10119	37
10156	36
10193	36
10230	36
10267	36
10304	36
10341	36
10378	36
10415	35
10452	36
10489	36
10526	36
10563	35
10600	36
10637	35
10674	36
10711	36
10748	36
10785	36
10822	36
10859	35
10896	35
10933	36
10977	36
11014	36
11051	36
11088	37
11125	255
11162	36
11199	255
11236	36
11273	255
11310	38
11347	255
11384	35
11421	35
11458	36
11495	35
11532	35
11569	255
11606	255
11643	35
11680	35
11717	255
11754	255
11791	37
11828	36
11865	36
11909	37
11946	37
11983	36
12020	36
12057	36
12094	36
12131	37
12168	37
12205	36
12242	255
12279	255
12316	255
12353	255
12390	255
12427	255
12464	38
12501	38
12538	36
12575	36
12612	36
12649	255
12686	65
12723	64
12760	62
12797	62
12841	60
12878	60
12915	255
12952	36
12989	35
13026	35
13063	34
13100	34
13137	34
13174	34
13211	34
13248	47
13285	45
13322	43
13359	41
13396	42
13433	255
13470	255
13507	255
13544	255
13581	255
13618	255
13655	255
13692	255
13737	255
13774	255
13811	255
13848	255
13885	255
13922	255
13959	255
13996	255
14033	255
14070	255
14107	255
14144	255
14181	255
14218	255
14255	47
14292	46
14329	255
14366	255
14403	255
14440	255
14477	255
14514	255
14551	255
14588	255
14632	255
14669	46
14706	46
14743	255
14780	51
14817	47
14854	46
14891	46
14928	45
14965	44
15002	44
15039	44
15076	43
15113	43
15150	43
15187	43
15224	42
15261	43
15298	42
15335	42
15372	42
15409	42
15446	41
15483	41
15520	41
15565	40
15602	40
15641	40
15678	40
15715	40
15752	40
15789	39
15826	39
15863	39
15900	39
15937	39
15974	39
16011	40
16048	46
16085	45
16122	50
16159	255
16196	45
16233	40
16270	41
16307	43
16344	39
16381	47
16418	37
16455	37
16492	38
16536	43
16573	38
16610	39
16647	37
16684	37
16721	255
16758	255
16795	255
16832	255
16869	255
16906	36
16943	37
16980	35
17017	40
17054	35
17091	255
17128	36
17165	37
17202	35
17239	38
17276	53
17313	51
17350	49
17387	47
17424	47
17468	46
17505	45
17542	44
17579	45
17616	255
17653	43
17690	43
17727	42
17764	42
17801	41
17838	255
17875	37
17912	35
17949	35
17986	35
18023	255
18060	255
18097	35
18134	255
18171	34
18208	34
18245	98
18282	34
18319	94
18356	92
18400	90
18437	89
18474	88
18511	88
18548	88
18585	88
18622	87
18659	85
18696	85
18733	84
18770	83
18807	82
18844	81
18881	80
18918	80
18955	43
18992	42
19029	42
19066	42
19103	42
19140	42
19177	42
19214	41
19251	41
19288	41
19333	41
19370	41
19407	41
19444	41
19481	41
19518	41
19555	40
19592	40
19629	40
19666	40
19703	40
19740	40
19777	40
19814	40
19851	39
19888	40
19925	40
19962	40
19999	39
20036	40
20073	40
20110	40
20147	39
20184	39
20221	41
20258	39
20302	38
20339	37
20376	36
20413	40
20450	40
20487	36
20524	38
20561	36
20598	255
20635	42
20672	94
20709	39
20746	36
20783	255
20820	255
20857	33
20894	34
20931	255
20968	82
21005	78
21042	76
21079	74
21116	73
21153	72
21190	75
21235	255
21272	74
21309	255
21346	71
21383	69
21420	68
21457	68
21494	68
21531	72
21568	255
21605	255
21642	255
21679	38
21716	38
21753	37
21790	37
21827	37
21864	37
21901	36
21938	36
21975	36
22012	35
22049	35
22086	35
22123	34
22168	34
22205	34
22242	34
22279	35
22316	35
22353	33
22390	32
22427	30
22466	28
22503	26
22540	25
22577	24
22614	23
22651	22
22688	22
22725	22
22762	23
22799	23
22836	23
22873	255
22910	255
22947	255
22984	206
23021	204
23058	255
23103	255
23140	255
23177	255
23214	198
23251	197
23288	198
23325	255
23362	255
23399	203
23436	194
23473	193
23510	255
23547	255
23584	255
23621	255
23658	255
23695	255
23732	255
23769	255
23806	255
23843	255
23880	255
23917	255
23954	255
23998	255
24035	31
24072	31
24109	31
24146	31
24183	255
24220	255
24257	255
24294	255
24331	255
24368	255
24405	255
24442	168
24479	166
24516	167
24553	255
24590	166
24627	163
24664	165
24701	255
24738	162
24775	160
24812	161
24857	255
24894	161
24931	158
24968	158
25005	255
25042	255
25079	255
25116	156
25153	255
25190	255
25227	255
25264	255
25301	255
25338	255
25375	255
25412	255
25449	255
25486	255
25523	255
25560	255
25597	255
25634	255
25671	255
25716	255
25753	255
25790	255
25827	255
25864	255
25901	255
25938	255
25975	255
26012	255
26049	255
26086	255
26123	255
26160	255
26197	255
26234	255
26271	255
26308	255
26345	255
26382	255
26419	255
26456	255
26493	255
26530	255
26567	255
26611	255
26648	255
26685	255
26722	255
26759	255
26796	255
26833	255
26870	255
26907	255
26944	255
26981	255
27018	255
27055	255
27092	255
27129	255
27166	255
27203	255
27240	255
27277	255
27314	255
27351	255
27388	255
27425	255
27470	255
27507	255
27544	71
27581	70
27618	69
27655	68
27692	68
27729	68
27766	67
27803	67
27840	67
27877	67
27914	66
27951	66
27988	65
28025	65
28062	64
28099	63
28136	63
28173	62
28210	62
28247	61
28284	61
28321	60
28358	60
28403	59
28440	58
28477	58
28514	57
28551	56
28588	56
28625	55
28662	54
28699	54
28736	54
28773	53
28810	52
28847	51
28884	51
28921	50
28958	50
28995	49
29032	49
29069	48
29106	48
29143	47
29180	45
29217	43
29254	42
29291	40
29328	39
29372	37
29409	36
29446	34
29485	33
29522	32
29559	29
29596	27
29633	26
29670	24
29707	23
29744	22
29781	21
29818	21
29855	22
29892	23
29929	255
29966	255
30003	255
30040	255
30077	255
30114	255
30151	255
30188	255
30225	255
30262	255
30306	255
30343	255
30380	255
30417	255
30454	255
30491	255
30528	255
30565	255
30602	255
30639	255
30676	255
30713	255
30750	255
30787	94
30824	255
30861	255
30898	92
30935	92
30972	92
31009	91
31046	91
